Date,EUtranCell,PSData,Users,Vendor,region,PID
2019-01-15,LS00610L18F1B,0.14,12.053,Ericsson,Jaalan Bani Bu Hassan,S0061
2019-01-15,LS00630L18F1A,0.42,30.1767,Ericsson,Jaalan Bani Bu Hassan,S0063
2019-01-16,LD01810L18F1B,0.01,0.6586,Ericsson,Salalah Festival Area,D0181
2019-01-16,LD01810L26F1C,0.01,0.5659,Ericsson,Salalah Festival Area,D0181
2019-01-16,LD01810L8F1B,0.0,0.0405,Ericsson,Salalah Festival Area,D0181
2019-01-16,LD01870L18F1A,0.01,0.6994,Ericsson,Salalah Festival Area,D0187
2019-01-16,LD01870L26F1C,0.04,2.6544,Ericsson,Salalah Festival Area,D0187
2019-01-16,LD01870L8F1A,0.0,0.0389,Ericsson,Salalah Festival Area,D0187
2019-01-16,LD01890L18F1A,0.11,5.2831,Ericsson,Salalah Festival Area,D0189
2019-01-16,LD01890L18F1C,0.01,0.7365,Ericsson,Salalah Festival Area,D0189
2019-01-16,LD02150L18F1A,0.09,4.1487,Ericsson,Salalah Ittin,D0215
2019-01-16,LD02150L18F1B,0.26,17.2047,Ericsson,Salalah Ittin,D0215
2019-01-16,LD02240L18F1A,0.35,12.666,Ericsson,Salalah Ittin,D0224
2019-01-16,LD02240L18F1B,0.16,7.0248,Ericsson,Salalah Ittin,D0224
2019-01-16,LD02240L8F1A,0.07,5.087,Ericsson,Salalah Ittin,D0224
2019-01-16,LD07130L18F1A,0.03,1.3051,Ericsson,Salalah Ittin,D0713
2019-01-16,LD07130L18F1C,0.03,2.0122,Ericsson,Salalah Ittin,D0713
2019-01-16,LK01620L18F1B,0.15,12.2498,Ericsson,Nizwa Souq,K0162
2019-01-16,LK01640L18F1A,0.25,24.8284,Ericsson,Nizwa Souq,K0164
2019-01-16,LK01640L18F1B,0.18,15.3655,Ericsson,Nizwa Souq,K0164
2019-01-16,LK01640L18F1C,0.22,22.9279,Ericsson,Nizwa Souq,K0164
2019-01-16,LK04310L21F1A,0.03,3.5629,Ericsson,Nizwa Souq,K0431
2019-01-16,LS00070L8F1C,0.3,14.8402,Ericsson,Jaalan Bani Bu Hassan,S0007
2019-01-16,LS00370L18F1A,0.19,17.1082,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-16,LS00370L18F1B,0.43,26.6114,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-16,LS00370L18F1C,0.78,47.5589,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-16,LS00400L18F1B,0.11,5.3314,Ericsson,Jaalan Bani Bu Ali,S0040
2019-01-16,LS00400L18F1C,0.18,7.7887,Ericsson,Jaalan Bani Bu Ali,S0040
2019-01-16,LS00410L18F1C,0.16,12.2462,Ericsson,Jaalan Bani Bu Ali,S0041
2019-01-16,LS00460L8F1B,0.14,10.0623,Ericsson,Jaalan Bani Bu Ali,S0046
2019-01-16,LS00560L18F1A,0.29,22.7691,Ericsson,Jaalan Bani Bu Hassan,S0056
2019-01-16,LS00560L18F1C,0.3,22.3902,Ericsson,Jaalan Bani Bu Hassan,S0056
2019-01-16,LS00570L18F1B,0.16,13.2563,Ericsson,Jaalan Bani Bu Hassan,S0057
2019-01-16,LS00580L18F1A,0.31,22.4671,Ericsson,Jaalan Bani Bu Hassan,S0058
2019-01-16,LS00580L18F1B,0.17,14.5808,Ericsson,Jaalan Bani Bu Hassan,S0058
2019-01-16,LS00610L18F1B,0.14,12.8936,Ericsson,Jaalan Bani Bu Hassan,S0061
2019-01-16,LS00630L18F1A,0.46,30.9223,Ericsson,Jaalan Bani Bu Hassan,S0063
2019-01-17,LD01810L18F1B,0.01,0.7328,Ericsson,Salalah Festival Area,D0181
2019-01-17,LD01810L26F1C,0.01,0.6076,Ericsson,Salalah Festival Area,D0181
2019-01-17,LD01810L8F1B,0.0,0.0475,Ericsson,Salalah Festival Area,D0181
2019-01-17,LD01870L18F1A,0.01,0.8927,Ericsson,Salalah Festival Area,D0187
2019-01-17,LD01870L26F1C,0.11,3.3897,Ericsson,Salalah Festival Area,D0187
2019-01-17,LD01870L8F1A,0.0,0.0421,Ericsson,Salalah Festival Area,D0187
2019-01-17,LD01890L18F1A,0.1,5.6396,Ericsson,Salalah Festival Area,D0189
2019-01-17,LD01890L18F1C,0.01,0.7287,Ericsson,Salalah Festival Area,D0189
2019-01-17,LD02150L18F1A,0.11,6.0646,Ericsson,Salalah Ittin,D0215
2019-01-17,LD02150L18F1B,0.38,20.7295,Ericsson,Salalah Ittin,D0215
2019-01-17,LD02240L18F1A,0.62,13.8252,Ericsson,Salalah Ittin,D0224
2019-01-17,LD02240L18F1B,0.27,10.2047,Ericsson,Salalah Ittin,D0224
2019-01-17,LD02240L8F1A,0.1,5.7967,Ericsson,Salalah Ittin,D0224
2019-01-17,LD07130L18F1A,0.03,1.4315,Ericsson,Salalah Ittin,D0713
2019-01-17,LD07130L18F1C,0.04,1.9394,Ericsson,Salalah Ittin,D0713
2019-01-17,LK01620L18F1B,0.15,12.1584,Ericsson,Nizwa Souq,K0162
2019-01-17,LK01640L18F1A,0.32,27.7236,Ericsson,Nizwa Souq,K0164
2019-01-17,LK01640L18F1B,0.21,16.3543,Ericsson,Nizwa Souq,K0164
2019-01-17,LK01640L18F1C,0.27,26.374,Ericsson,Nizwa Souq,K0164
2019-01-17,LK04310L21F1A,0.05,4.7663,Ericsson,Nizwa Souq,K0431
2019-01-17,LS00070L8F1C,0.33,14.0034,Ericsson,Jaalan Bani Bu Hassan,S0007
2019-01-17,LS00370L18F1A,0.24,18.8061,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-17,LS00370L18F1B,0.52,30.7138,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-17,LS00370L18F1C,0.95,54.8543,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-17,LS00400L18F1B,0.12,5.4351,Ericsson,Jaalan Bani Bu Ali,S0040
2019-01-17,LS00400L18F1C,0.17,8.1023,Ericsson,Jaalan Bani Bu Ali,S0040
2019-01-17,LS00410L18F1C,0.22,16.7896,Ericsson,Jaalan Bani Bu Ali,S0041
2019-01-17,LS00460L8F1B,0.16,9.7515,Ericsson,Jaalan Bani Bu Ali,S0046
2019-01-17,LS00560L18F1A,0.3,24.2705,Ericsson,Jaalan Bani Bu Hassan,S0056
2019-01-17,LS00560L18F1C,0.35,25.2122,Ericsson,Jaalan Bani Bu Hassan,S0056
2019-01-17,LS00570L18F1B,0.18,13.7277,Ericsson,Jaalan Bani Bu Hassan,S0057
2019-01-17,LS00580L18F1A,0.37,22.7991,Ericsson,Jaalan Bani Bu Hassan,S0058
2019-01-17,LS00580L18F1B,0.23,16.9942,Ericsson,Jaalan Bani Bu Hassan,S0058
2019-01-17,LS00610L18F1B,0.18,13.2049,Ericsson,Jaalan Bani Bu Hassan,S0061
2019-01-17,LS00630L18F1A,0.56,36.9802,Ericsson,Jaalan Bani Bu Hassan,S0063
2019-01-18,LD01810L18F1B,0.01,0.4799,Ericsson,Salalah Festival Area,D0181
2019-01-18,LD01810L26F1C,0.01,0.6498,Ericsson,Salalah Festival Area,D0181
2019-01-18,LD01810L8F1B,0.0,0.0196,Ericsson,Salalah Festival Area,D0181
2019-01-18,LD01870L18F1A,0.01,0.881,Ericsson,Salalah Festival Area,D0187
2019-01-18,LD01870L26F1C,0.13,3.9781,Ericsson,Salalah Festival Area,D0187
2019-01-18,LD01870L8F1A,0.0,0.0666,Ericsson,Salalah Festival Area,D0187
2019-01-18,LD01890L18F1A,0.11,4.8984,Ericsson,Salalah Festival Area,D0189
2019-01-18,LD01890L18F1C,0.01,0.6936,Ericsson,Salalah Festival Area,D0189
2019-01-18,LD02150L18F1A,0.19,10.1341,Ericsson,Salalah Ittin,D0215
2019-01-18,LD02150L18F1B,0.47,25.9854,Ericsson,Salalah Ittin,D0215
2019-01-18,LD02240L18F1A,0.43,16.2065,Ericsson,Salalah Ittin,D0224
2019-01-18,LD02240L18F1B,0.52,16.7336,Ericsson,Salalah Ittin,D0224
2019-01-18,LD02240L8F1A,0.1,6.8709,Ericsson,Salalah Ittin,D0224
2019-01-18,LD07130L18F1A,0.03,1.6502,Ericsson,Salalah Ittin,D0713
2019-01-18,LD07130L18F1C,0.03,2.18,Ericsson,Salalah Ittin,D0713
2019-01-18,LK01620L18F1B,0.2,14.8532,Ericsson,Nizwa Souq,K0162
2019-01-18,LK01640L18F1A,0.39,39.0378,Ericsson,Nizwa Souq,K0164
2019-01-18,LK01640L18F1B,0.22,18.0539,Ericsson,Nizwa Souq,K0164
2019-01-18,LK01640L18F1C,0.47,42.7821,Ericsson,Nizwa Souq,K0164
2019-01-18,LK04310L21F1A,0.07,7.1385,Ericsson,Nizwa Souq,K0431
2019-01-18,LS00070L8F1C,0.33,15.5988,Ericsson,Jaalan Bani Bu Hassan,S0007
2019-01-18,LS00370L18F1A,0.27,19.9271,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-18,LS00370L18F1B,0.55,31.2962,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-18,LS00370L18F1C,1.04,52.2238,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-18,LS00400L18F1B,0.12,5.4132,Ericsson,Jaalan Bani Bu Ali,S0040
2019-01-18,LS00400L18F1C,0.2,8.2984,Ericsson,Jaalan Bani Bu Ali,S0040
2019-01-18,LS00410L18F1C,0.3,18.238,Ericsson,Jaalan Bani Bu Ali,S0041
2019-01-18,LS00460L8F1B,0.18,10.3882,Ericsson,Jaalan Bani Bu Ali,S0046
2019-01-18,LS00560L18F1A,0.34,26.9183,Ericsson,Jaalan Bani Bu Hassan,S0056
2019-01-18,LS00560L18F1C,0.37,25.2897,Ericsson,Jaalan Bani Bu Hassan,S0056
2019-01-18,LS00570L18F1B,0.22,16.3113,Ericsson,Jaalan Bani Bu Hassan,S0057
2019-01-18,LS00580L18F1A,0.4,22.2442,Ericsson,Jaalan Bani Bu Hassan,S0058
2019-01-18,LS00580L18F1B,0.21,14.0188,Ericsson,Jaalan Bani Bu Hassan,S0058
2019-01-18,LS00610L18F1B,0.15,12.3198,Ericsson,Jaalan Bani Bu Hassan,S0061
2019-01-18,LS00630L18F1A,0.62,35.3358,Ericsson,Jaalan Bani Bu Hassan,S0063
2019-01-19,LD01810L18F1B,0.01,0.5929,Ericsson,Salalah Festival Area,D0181
2019-01-19,LD01810L26F1C,0.01,0.5611,Ericsson,Salalah Festival Area,D0181
2019-01-19,LD01810L8F1B,0.0,0.0168,Ericsson,Salalah Festival Area,D0181
2019-01-19,LD01870L18F1A,0.01,0.7867,Ericsson,Salalah Festival Area,D0187
2019-01-19,LD01870L26F1C,0.07,3.4924,Ericsson,Salalah Festival Area,D0187
2019-01-19,LD01870L8F1A,0.0,0.0313,Ericsson,Salalah Festival Area,D0187
2019-01-19,LD01890L18F1A,0.1,4.9903,Ericsson,Salalah Festival Area,D0189
2019-01-19,LD01890L18F1C,0.01,0.6774,Ericsson,Salalah Festival Area,D0189
2019-01-19,LD02150L18F1A,0.16,7.1875,Ericsson,Salalah Ittin,D0215
2019-01-19,LD02150L18F1B,0.38,21.6207,Ericsson,Salalah Ittin,D0215
2019-01-19,LD02240L18F1A,0.4,14.9347,Ericsson,Salalah Ittin,D0224
2019-01-19,LD02240L18F1B,0.31,12.3255,Ericsson,Salalah Ittin,D0224
2019-01-19,LD02240L8F1A,0.08,5.357,Ericsson,Salalah Ittin,D0224
2019-01-19,LD07130L18F1A,0.03,1.4966,Ericsson,Salalah Ittin,D0713
2019-01-19,LD07130L18F1C,0.03,1.9792,Ericsson,Salalah Ittin,D0713
2019-01-19,LK01620L18F1B,0.16,11.6199,Ericsson,Nizwa Souq,K0162
2019-01-19,LK01640L18F1A,0.27,25.967,Ericsson,Nizwa Souq,K0164
2019-01-19,LK01640L18F1B,0.21,17.9204,Ericsson,Nizwa Souq,K0164
2019-01-19,LK01640L18F1C,0.32,25.4397,Ericsson,Nizwa Souq,K0164
2019-01-19,LK04310L21F1A,0.05,4.3157,Ericsson,Nizwa Souq,K0431
2019-01-19,LS00070L8F1C,0.34,17.8073,Ericsson,Jaalan Bani Bu Hassan,S0007
2019-01-19,LS00370L18F1A,0.27,20.4704,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-19,LS00370L18F1B,0.58,33.5003,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-19,LS00370L18F1C,0.88,55.2971,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-19,LS00400L18F1B,0.12,5.3566,Ericsson,Jaalan Bani Bu Ali,S0040
2019-01-19,LS00400L18F1C,0.16,7.501,Ericsson,Jaalan Bani Bu Ali,S0040
2019-01-19,LS00410L18F1C,0.24,14.8444,Ericsson,Jaalan Bani Bu Ali,S0041
2019-01-19,LS00460L8F1B,0.14,8.1632,Ericsson,Jaalan Bani Bu Ali,S0046
2019-01-19,LS00560L18F1A,0.28,22.8388,Ericsson,Jaalan Bani Bu Hassan,S0056
2019-01-19,LS00560L18F1C,0.31,24.8448,Ericsson,Jaalan Bani Bu Hassan,S0056
2019-01-19,LS00570L18F1B,0.21,15.2614,Ericsson,Jaalan Bani Bu Hassan,S0057
2019-01-19,LS00580L18F1A,0.34,21.4808,Ericsson,Jaalan Bani Bu Hassan,S0058
2019-01-19,LS00580L18F1B,0.18,13.353,Ericsson,Jaalan Bani Bu Hassan,S0058
2019-01-19,LS00610L18F1B,0.15,11.429,Ericsson,Jaalan Bani Bu Hassan,S0061
2019-01-19,LS00630L18F1A,0.67,35.3657,Ericsson,Jaalan Bani Bu Hassan,S0063
2019-01-20,LD01810L18F1B,0.01,0.6317,Ericsson,Salalah Festival Area,D0181
2019-01-20,LD01810L26F1C,0.01,0.5957,Ericsson,Salalah Festival Area,D0181
2019-01-20,LD01810L8F1B,0.0,0.039,Ericsson,Salalah Festival Area,D0181
2019-01-20,LD01870L18F1A,0.01,0.7976,Ericsson,Salalah Festival Area,D0187
2019-01-20,LD01870L26F1C,0.02,2.2152,Ericsson,Salalah Festival Area,D0187
2019-01-20,LD01870L8F1A,0.0,0.0406,Ericsson,Salalah Festival Area,D0187
2019-01-20,LD01890L18F1A,0.1,5.1483,Ericsson,Salalah Festival Area,D0189
2019-01-20,LD01890L18F1C,0.01,0.599,Ericsson,Salalah Festival Area,D0189
2019-01-20,LD02150L18F1A,0.12,4.008,Ericsson,Salalah Ittin,D0215
2019-01-20,LD02150L18F1B,0.25,14.1502,Ericsson,Salalah Ittin,D0215
2019-01-20,LD02240L18F1A,0.31,10.6084,Ericsson,Salalah Ittin,D0224
2019-01-20,LD02240L18F1B,0.13,5.3253,Ericsson,Salalah Ittin,D0224
2019-01-20,LD02240L8F1A,0.07,3.8956,Ericsson,Salalah Ittin,D0224
2019-01-20,LD07130L18F1A,0.02,1.2599,Ericsson,Salalah Ittin,D0713
2019-01-20,LD07130L18F1C,0.03,1.8487,Ericsson,Salalah Ittin,D0713
2019-01-20,LK01620L18F1B,0.16,12.1685,Ericsson,Nizwa Souq,K0162
2019-01-20,LK01640L18F1A,0.19,21.1049,Ericsson,Nizwa Souq,K0164
2019-01-20,LK01640L18F1B,0.14,15.2263,Ericsson,Nizwa Souq,K0164
2019-01-20,LK01640L18F1C,0.22,21.6543,Ericsson,Nizwa Souq,K0164
2019-01-20,LK04310L21F1A,0.05,4.7481,Ericsson,Nizwa Souq,K0431
2019-01-20,LS00070L8F1C,0.29,14.4183,Ericsson,Jaalan Bani Bu Hassan,S0007
2019-01-20,LS00370L18F1A,0.27,21.9726,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-20,LS00370L18F1B,0.47,27.8499,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-20,LS00370L18F1C,0.79,49.605,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-20,LS00400L18F1B,0.12,4.6678,Ericsson,Jaalan Bani Bu Ali,S0040
2019-01-20,LS00400L18F1C,0.16,7.8225,Ericsson,Jaalan Bani Bu Ali,S0040
2019-01-20,LS00410L18F1C,0.16,12.4571,Ericsson,Jaalan Bani Bu Ali,S0041
2019-01-20,LS00460L8F1B,0.1,6.5675,Ericsson,Jaalan Bani Bu Ali,S0046
2019-01-20,LS00560L18F1A,0.29,24.4802,Ericsson,Jaalan Bani Bu Hassan,S0056
2019-01-20,LS00560L18F1C,0.31,23.2591,Ericsson,Jaalan Bani Bu Hassan,S0056
2019-01-20,LS00570L18F1B,0.17,13.6068,Ericsson,Jaalan Bani Bu Hassan,S0057
2019-01-20,LS00580L18F1A,0.32,20.8323,Ericsson,Jaalan Bani Bu Hassan,S0058
2019-01-20,LS00580L18F1B,0.16,14.2262,Ericsson,Jaalan Bani Bu Hassan,S0058
2019-01-20,LS00610L18F1B,0.11,12.0354,Ericsson,Jaalan Bani Bu Hassan,S0061
2019-01-20,LS00630L18F1A,0.44,30.0103,Ericsson,Jaalan Bani Bu Hassan,S0063
2019-01-21,LD01810L18F1B,0.01,0.6758,Ericsson,Salalah Festival Area,D0181
2019-01-21,LD01810L26F1C,0.0,0.5495,Ericsson,Salalah Festival Area,D0181
2019-01-21,LD01810L8F1B,0.0,0.056,Ericsson,Salalah Festival Area,D0181
2019-01-21,LD01870L18F1A,0.01,0.6472,Ericsson,Salalah Festival Area,D0187
2019-01-21,LD01870L26F1C,0.04,2.9366,Ericsson,Salalah Festival Area,D0187
2019-01-21,LD01870L8F1A,0.0,0.0323,Ericsson,Salalah Festival Area,D0187
2019-01-21,LD01890L18F1A,0.09,4.6832,Ericsson,Salalah Festival Area,D0189
2019-01-21,LD01890L18F1C,0.01,0.72,Ericsson,Salalah Festival Area,D0189
2019-01-21,LD02150L18F1A,0.1,3.6465,Ericsson,Salalah Ittin,D0215
2019-01-21,LD02150L18F1B,0.21,13.1242,Ericsson,Salalah Ittin,D0215
2019-01-21,LD02240L18F1A,0.41,9.348,Ericsson,Salalah Ittin,D0224
2019-01-21,LD02240L18F1B,0.06,3.2681,Ericsson,Salalah Ittin,D0224
2019-01-21,LD02240L8F1A,0.06,3.2871,Ericsson,Salalah Ittin,D0224
2019-01-21,LD07130L18F1A,0.02,1.1205,Ericsson,Salalah Ittin,D0713
2019-01-21,LD07130L18F1C,0.02,1.4336,Ericsson,Salalah Ittin,D0713
2019-01-21,LK01620L18F1B,0.16,12.5615,Ericsson,Nizwa Souq,K0162
2019-01-21,LK01640L18F1A,0.23,22.5652,Ericsson,Nizwa Souq,K0164
2019-01-21,LK01640L18F1B,0.12,14.1677,Ericsson,Nizwa Souq,K0164
2019-01-21,LK01640L18F1C,0.25,23.5497,Ericsson,Nizwa Souq,K0164
2019-01-21,LK04310L21F1A,0.05,4.876,Ericsson,Nizwa Souq,K0431
2019-01-21,LS00070L8F1C,0.27,14.4955,Ericsson,Jaalan Bani Bu Hassan,S0007
2019-01-21,LS00370L18F1A,0.21,19.6612,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-21,LS00370L18F1B,0.44,25.7157,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-21,LS00370L18F1C,0.77,48.8996,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-21,LS00400L18F1B,0.09,4.4738,Ericsson,Jaalan Bani Bu Ali,S0040
2019-01-21,LS00400L18F1C,0.14,8.0446,Ericsson,Jaalan Bani Bu Ali,S0040
2019-01-21,LS00410L18F1C,0.16,11.6896,Ericsson,Jaalan Bani Bu Ali,S0041
2019-01-21,LS00460L8F1B,0.11,7.2179,Ericsson,Jaalan Bani Bu Ali,S0046
2019-01-21,LS00560L18F1A,0.26,23.3356,Ericsson,Jaalan Bani Bu Hassan,S0056
2019-01-21,LS00560L18F1C,0.29,22.8635,Ericsson,Jaalan Bani Bu Hassan,S0056
2019-01-21,LS00570L18F1B,0.16,13.6383,Ericsson,Jaalan Bani Bu Hassan,S0057
2019-01-21,LS00580L18F1A,0.27,20.1026,Ericsson,Jaalan Bani Bu Hassan,S0058
2019-01-21,LS00580L18F1B,0.14,12.0953,Ericsson,Jaalan Bani Bu Hassan,S0058
2019-01-21,LS00610L18F1B,0.14,11.2931,Ericsson,Jaalan Bani Bu Hassan,S0061
2019-01-21,LS00630L18F1A,0.39,30.4148,Ericsson,Jaalan Bani Bu Hassan,S0063
2019-01-22,LD01810L18F1B,0.01,0.7829,Ericsson,Salalah Festival Area,D0181
2019-01-22,LD01810L26F1C,0.01,0.765,Ericsson,Salalah Festival Area,D0181
2019-01-22,LD01810L8F1B,0.0,0.0486,Ericsson,Salalah Festival Area,D0181
2019-01-22,LD01870L18F1A,0.01,0.6619,Ericsson,Salalah Festival Area,D0187
2019-01-22,LD01870L26F1C,0.05,3.763,Ericsson,Salalah Festival Area,D0187
2019-01-22,LD01870L8F1A,0.0,0.0327,Ericsson,Salalah Festival Area,D0187
2019-01-22,LD01890L18F1A,0.12,5.1127,Ericsson,Salalah Festival Area,D0189
2019-01-22,LD01890L18F1C,0.01,0.7009,Ericsson,Salalah Festival Area,D0189
2019-01-22,LD02150L18F1A,0.16,4.5785,Ericsson,Salalah Ittin,D0215
2019-01-22,LD02150L18F1B,0.24,15.9422,Ericsson,Salalah Ittin,D0215
2019-01-22,LD02240L18F1A,0.28,10.0975,Ericsson,Salalah Ittin,D0224
2019-01-22,LD02240L18F1B,0.11,4.3939,Ericsson,Salalah Ittin,D0224
2019-01-22,LD02240L8F1A,0.05,3.3646,Ericsson,Salalah Ittin,D0224
2019-01-22,LD07130L18F1A,0.02,1.1749,Ericsson,Salalah Ittin,D0713
2019-01-22,LD07130L18F1C,0.02,1.4793,Ericsson,Salalah Ittin,D0713
2019-01-22,LK01620L18F1B,0.15,12.935,Ericsson,Nizwa Souq,K0162
2019-01-22,LK01640L18F1A,0.23,23.0866,Ericsson,Nizwa Souq,K0164
2019-01-22,LK01640L18F1B,0.15,14.0694,Ericsson,Nizwa Souq,K0164
2019-01-22,LK01640L18F1C,0.24,23.3305,Ericsson,Nizwa Souq,K0164
2019-01-22,LK04310L21F1A,0.03,3.3113,Ericsson,Nizwa Souq,K0431
2019-01-22,LS00070L8F1C,0.26,13.3197,Ericsson,Jaalan Bani Bu Hassan,S0007
2019-01-22,LS00370L18F1A,0.27,18.0251,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-22,LS00370L18F1B,0.4,24.8381,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-22,LS00370L18F1C,0.82,50.8249,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-22,LS00400L18F1B,0.11,5.6046,Ericsson,Jaalan Bani Bu Ali,S0040
2019-01-22,LS00400L18F1C,0.15,8.6203,Ericsson,Jaalan Bani Bu Ali,S0040
2019-01-22,LS00410L18F1C,0.14,10.772,Ericsson,Jaalan Bani Bu Ali,S0041
2019-01-22,LS00460L8F1B,0.09,6.9744,Ericsson,Jaalan Bani Bu Ali,S0046
2019-01-22,LS00560L18F1A,0.28,22.8809,Ericsson,Jaalan Bani Bu Hassan,S0056
2019-01-22,LS00560L18F1C,0.27,22.8119,Ericsson,Jaalan Bani Bu Hassan,S0056
2019-01-22,LS00570L18F1B,0.18,12.8239,Ericsson,Jaalan Bani Bu Hassan,S0057
2019-01-22,LS00580L18F1A,0.34,19.6307,Ericsson,Jaalan Bani Bu Hassan,S0058
2019-01-22,LS00580L18F1B,0.15,11.735,Ericsson,Jaalan Bani Bu Hassan,S0058
2019-01-22,LS00610L18F1B,0.12,10.9103,Ericsson,Jaalan Bani Bu Hassan,S0061
2019-01-22,LS00630L18F1A,0.4,31.445,Ericsson,Jaalan Bani Bu Hassan,S0063
2019-01-23,LD01810L18F1B,0.01,0.8043,Ericsson,Salalah Festival Area,D0181
2019-01-23,LD01810L26F1C,0.0,0.6328,Ericsson,Salalah Festival Area,D0181
2019-01-23,LD01810L8F1B,0.0,0.0318,Ericsson,Salalah Festival Area,D0181
2019-01-23,LD01870L18F1A,0.01,0.7963,Ericsson,Salalah Festival Area,D0187
2019-01-23,LD01870L26F1C,0.04,3.1215,Ericsson,Salalah Festival Area,D0187
2019-01-23,LD01870L8F1A,0.0,0.0989,Ericsson,Salalah Festival Area,D0187
2019-01-23,LD01890L18F1A,0.13,5.9416,Ericsson,Salalah Festival Area,D0189
2019-01-23,LD01890L18F1C,0.01,0.7609,Ericsson,Salalah Festival Area,D0189
2019-01-23,LD02150L18F1A,0.16,4.8435,Ericsson,Salalah Ittin,D0215
2019-01-23,LD02150L18F1B,0.29,18.1347,Ericsson,Salalah Ittin,D0215
2019-01-23,LD02240L18F1A,0.29,9.81,Ericsson,Salalah Ittin,D0224
2019-01-23,LD02240L18F1B,0.11,5.0406,Ericsson,Salalah Ittin,D0224
2019-01-23,LD02240L8F1A,0.05,3.3065,Ericsson,Salalah Ittin,D0224
2019-01-23,LD07130L18F1A,0.02,1.0641,Ericsson,Salalah Ittin,D0713
2019-01-23,LD07130L18F1C,0.02,1.6588,Ericsson,Salalah Ittin,D0713
2019-01-23,LK01620L18F1B,0.16,10.7965,Ericsson,Nizwa Souq,K0162
2019-01-23,LK01640L18F1A,0.2,23.2874,Ericsson,Nizwa Souq,K0164
2019-01-23,LK01640L18F1B,0.15,15.1125,Ericsson,Nizwa Souq,K0164
2019-01-23,LK01640L18F1C,0.23,23.7841,Ericsson,Nizwa Souq,K0164
2019-01-23,LK04310L21F1A,0.01,0.5788,Ericsson,Nizwa Souq,K0431
2019-01-23,LS00070L8F1C,0.27,14.7907,Ericsson,Jaalan Bani Bu Hassan,S0007
2019-01-23,LS00370L18F1A,0.27,16.8359,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-23,LS00370L18F1B,0.42,24.5034,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-23,LS00370L18F1C,0.74,49.9748,Ericsson,Jaalan Bani Bu Ali,S0037
2019-01-23,LS00400L18F1B,0.1,5.5558,Ericsson,Jaalan Bani Bu Ali,S0040
2019-01-23,LS00400L18F1C,0.16,7.6873,Ericsson,Jaalan Bani Bu Ali,S0040
2019-01-23,LS00410L18F1C,0.16,11.1318,Ericsson,Jaalan Bani Bu Ali,S0041
2019-01-23,LS00460L8F1B,0.13,9.1523,Ericsson,Jaalan Bani Bu Ali,S0046
2019-01-23,LS00560L18F1A,0.25,23.197,Ericsson,Jaalan Bani Bu Hassan,S0056
2019-01-23,LS00560L18F1C,0.29,25.1319,Ericsson,Jaalan Bani Bu Hassan,S0056
2019-01-23,LS00570L18F1B,0.17,13.3527,Ericsson,Jaalan Bani Bu Hassan,S0057
2019-01-23,LS00580L18F1A,0.33,20.6442,Ericsson,Jaalan Bani Bu Hassan,S0058
2019-01-23,LS00580L18F1B,0.18,13.4811,Ericsson,Jaalan Bani Bu Hassan,S0058
2019-01-23,LS00610L18F1B,0.13,11.6728,Ericsson,Jaalan Bani Bu Hassan,S0061
2019-01-23,LS00630L18F1A,0.45,32.0671,Ericsson,Jaalan Bani Bu Hassan,S0063
2019-01-24,LD01810L18F1B,0.01,0.7538,Ericsson,Salalah Festival Area,D0181
2019-01-24,LD01810L26F1C,0.01,0.6765,Ericsson,Salalah Festival Area,D0181
2019-01-24,LD01810L8F1B,0.0,0.0305,Ericsson,Salalah Festival Area,D0181
2019-01-24,LD01870L18F1A,0.02,0.9507,Ericsson,Salalah Festival Area,D0187
2019-01-24,LD01870L26F1C,0.03,2.6479,Ericsson,Salalah Festival Area,D0187
2019-01-24,LD01870L8F1A,0.0,0.0605,Ericsson,Salalah Festival Area,D0187
2019-01-24,LD01890L18F1A,0.15,8.5079,Ericsson,Salalah Festival Area,D0189
2019-01-24,LD01890L18F1C,0.01,1.022,Ericsson,Salalah Festival Area,D0189
2019-01-24,LD02150L18F1A,0.13,5.7086,Ericsson,Salalah Ittin,D0215
