sales_date,brand_name,total_devices,total_upfront_amount,total_full_device_amount
2023-05-09,Samsung,11,785.746,3892.4699999999993
2023-05-10,Apple,211,16541.39999999999,95147.63600000003
2023-05-10,HUAWEI,1,141.9,342.762
2023-05-10,Samsung,12,605.3299999999999,4589.378999999999
2023-05-11,Apple,243,19122.80000000001,109794.44000000005
2023-05-11,HUAWEI,1,120.0,347.524
2023-05-11,Samsung,13,970.492,4829.699
2023-05-12,Apple,104,8201.950000000006,47255.976
2023-05-12,Samsung,7,659.81,2601.362
2023-05-13,Apple,121,8840.500000000005,54241.70799999999
2023-05-13,HUAWEI,2,100.0,695.048
2023-05-13,Samsung,7,496.42,2406.646
2023-05-14,Apple,156,12237.900000000014,69384.488
2023-05-14,HUAWEI,1,137.14,561.81
2023-05-14,Samsung,11,776.353,3932.685
2023-05-15,Apple,176,12839.45000000002,79269.732
2023-05-15,HUAWEI,5,283.8,1766.192
2023-05-15,Samsung,12,916.67,4211.618
2023-05-16,Apple,122,8914.2,54051.976
2023-05-16,HUAWEI,1,81.9,361.81
2023-05-16,Samsung,13,1026.84,4932.044999999999
2023-05-17,Apple,145,11353.950000000015,64864.95199999999
2023-05-17,HUAWEI,1,19.52,295.143
2023-05-17,Samsung,9,796.198,3539.061
2023-05-18,Apple,156,12362.950000000012,69458.46399999999
2023-05-18,Samsung,15,1026.394,5779.531
2023-05-19,Apple,108,8351.649999999996,48433.976
2023-05-19,Samsung,12,843.973,4763.676
2023-05-20,Apple,97,8028.700000000006,44090.22
2023-05-20,HUAWEI,1,119.52,295.143
2023-05-20,Samsung,7,495.3,2794.975
2023-05-21,Apple,153,11733.400000000012,68195.70799999998
2023-05-21,Samsung,12,1050.243,4311.419
2023-05-22,Apple,140,10618.650000000012,61969.22
2023-05-22,Samsung,8,690.18,2917.622
2023-05-23,Apple,198,14906.650000000009,87015.70800000001
2023-05-23,Samsung,18,1362.6,6396.985999999999
2023-05-24,Apple,169,12878.950000000012,75987.196
2023-05-24,Samsung,17,1503.382,5549.619
2023-05-25,Apple,200,14320.350000000026,89395.44000000002
2023-05-25,HUAWEI,1,49.52,295.143
2023-05-25,Samsung,16,1159.46,5244.026999999999
2023-05-26,Apple,100,8710.350000000004,44050.732
2023-05-26,Samsung,12,1184.74,4131.44
2023-05-27,Apple,124,9964.80000000001,55671.70799999999
2023-05-27,Samsung,8,503.17,2926.823
2023-05-28,Apple,119,9825.400000000003,51643.732
2023-05-28,Samsung,13,911.043,4310.214999999999
2023-05-29,Apple,126,9677.600000000017,55004.46399999999
2023-05-29,Samsung,17,859.093,6070.025999999999
2023-05-30,Apple,166,12317.400000000016,74382.732
2023-05-30,HUAWEI,1,49.52,295.143
2023-05-30,Samsung,19,1653.9999999999998,6901.575
2023-05-31,Apple,199,15683.80000000001,90338.95200000002
2023-05-31,HUAWEI,1,20.0,347.524
2023-05-31,Samsung,14,919.01,4985.668
2023-06-01,Apple,228,17375.649999999994,101971.976
2023-06-01,HUAWEI,1,121.9,361.81
2023-06-01,Samsung,16,1219.05,5843.125999999999
2023-06-02,Apple,70,5539.6500000000015,29989.244
2023-06-02,HUAWEI,1,21.9,361.81
2023-06-02,Samsung,14,1571.318,5195.375
2023-06-03,Apple,106,8938.400000000003,46505.732
2023-06-03,HUAWEI,3,311.42,1752.096
2023-06-03,Samsung,20,1425.17,6685.335999999999
2023-06-04,Apple,155,12149.750000000016,69453.488
2023-06-04,HUAWEI,2,177.14,909.334
2023-06-04,Samsung,15,1145.462,5672.157
2023-06-05,Apple,147,10678.150000000012,66387.22
2023-06-05,HUAWEI,2,71.9,709.3340000000001
2023-06-05,Samsung,20,1580.793,8023.856999999998
2023-06-06,Apple,109,8417.800000000003,47679.244
2023-06-06,HUAWEI,1,37.14,561.81
2023-06-06,Samsung,18,1654.83,6100.326999999999
2023-06-07,Apple,128,10051.000000000016,57102.488
2023-06-07,HUAWEI,3,259.04,1485.4299999999998
2023-06-07,Samsung,19,1371.19,6644.922999999999
2023-06-08,Apple,136,9985.350000000002,60797.732
2023-06-08,HUAWEI,3,156.18,1552.096
2023-06-08,Samsung,13,1131.1,4171.335999999999
2023-06-09,Apple,75,6406.200000000004,32317.732
2023-06-09,Samsung,6,527.66,2420.098
2023-06-10,Apple,94,7915.500000000006,41836.732
2023-06-10,HUAWEI,2,43.8,723.62
2023-06-10,Samsung,11,806.7300000000001,3372.334
2023-06-11,Apple,151,12053.750000000022,68581.17199999999
2023-06-11,Samsung,23,1403.373,7906.725999999999
2023-06-12,Apple,192,14808.600000000022,87603.732
2023-06-12,HUAWEI,4,331.9,1404.382
2023-06-12,Samsung,18,1519.08,6270.366
2023-06-13,Apple,200,15155.30000000002,92038.0
2023-06-13,HUAWEI,2,171.9,709.3340000000001
2023-06-13,Samsung,11,829.5499999999998,4562.134
2023-06-14,Apple,174,13634.700000000028,81497.464
2023-06-14,HUAWEI,1,51.9,361.81
2023-06-14,Samsung,19,1544.58,6751.378999999999
2023-06-15,Apple,147,10800.950000000015,67380.196
2023-06-15,Samsung,15,724.77,4843.639
2023-06-16,Apple,58,5300.9,26994.22
2023-06-16,Samsung,15,770.42,4843.133
2023-06-17,Apple,85,6485.550000000004,38594.46399999999
2023-06-17,HUAWEI,2,41.9,709.3340000000001
2023-06-17,Samsung,18,972.48,5377.106
2023-06-18,Apple,81,6568.700000000007,37159.464
2023-06-18,HUAWEI,2,159.04000000000002,990.286
2023-06-18,Samsung,11,709.15,3027.561
2023-06-19,Apple,153,10519.500000000007,70609.73199999999
2023-06-19,HUAWEI,1,137.14,561.81
2023-06-19,Samsung,16,1019.226,4865.31
2023-06-20,Apple,112,8044.800000000009,51517.244
2023-06-20,HUAWEI,1,21.9,361.81
2023-06-20,Samsung,15,972.0599999999998,5107.777999999999
2023-06-21,Apple,137,10190.050000000008,62624.488
2023-06-21,HUAWEI,3,137.14,1256.858
2023-06-21,Samsung,11,605.61,3604.877
2023-06-22,Apple,92,7134.200000000006,39288.172
2023-06-22,Samsung,25,1441.686,8054.727999999998
2023-06-23,Apple,70,5218.599999999999,29666.244
2023-06-23,HUAWEI,2,201.9,709.3340000000001
2023-06-23,Samsung,16,704.79,4780.866
2023-06-24,Apple,50,3713.6500000000015,21039.0
2023-06-24,HUAWEI,1,37.14,561.81
2023-06-24,Samsung,31,964.31,6994.127
2023-06-25,Apple,83,6055.750000000004,36296.44
2023-06-25,Samsung,23,1099.2530000000002,6172.597
2023-06-26,Apple,92,7277.300000000007,39646.0
2023-06-26,HUAWEI,4,646.078,1913.906
2023-06-26,Samsung,15,667.5060000000001,4493.073
2023-06-27,Apple,45,3411.3499999999967,20358.244
2023-06-27,HUAWEI,2,130.0,695.048
2023-06-27,Samsung,11,444.4799999999999,2727.106
2023-06-28,Apple,4,287.65,1789.0
2023-06-28,HUAWEI,1,67.14,628.476
2023-06-28,Samsung,1,66.29,671.714
2023-06-29,Apple,12,918.45,5869.0
2023-06-29,Samsung,5,258.77,1156.864
2023-06-30,Apple,11,717.85,5489.0
2023-06-30,Samsung,8,212.88,1552.861
2023-07-01,Apple,48,4601.15,19504.0
2023-07-01,HUAWEI,1,37.14,561.81
2023-07-01,Samsung,21,1388.08,6266.910999999999
2023-07-02,Apple,58,3983.8999999999983,24247.0
2023-07-02,Samsung,20,1257.723,6091.739999999999
2023-07-03,Apple,98,6926.750000000008,42798.88
2023-07-03,HUAWEI,2,101.9,709.3340000000001
2023-07-03,Samsung,26,1356.62,7250.996
2023-07-04,Apple,84,5169.950000000004,38552.0
2023-07-04,HUAWEI,1,51.9,361.81
2023-07-04,Samsung,17,689.2929999999999,3102.8669999999997
2023-07-05,Apple,34,2358.7,15090.0
2023-07-05,Samsung,13,651.4960000000001,4178.374
2023-07-06,Apple,74,5716.5499999999965,34184.0
2023-07-06,Samsung,24,1394.663,8914.339
2023-07-07,Apple,8,826.55,3028.0
2023-07-07,HUAWEI,2,187.14,909.334
2023-07-07,Samsung,11,481.02,3490.086
2023-07-08,Apple,7,490.35,1650.0
2023-07-08,Samsung,7,385.16,1570.331
2023-07-09,Apple,19,1420.6000000000004,6521.0
2023-07-09,HUAWEI,1,121.9,342.762
2023-07-09,Samsung,9,257.63,2567.398
2023-07-10,Apple,18,1362.5500000000002,6947.0
2023-07-10,HUAWEI,1,121.9,361.81
2023-07-10,Samsung,14,771.8299999999998,4136.184
2023-07-11,Apple,14,919.9500000000002,4536.0
2023-07-11,Samsung,20,1024.2199999999998,5273.145
2023-07-12,Apple,20,1368.4,7179.488
2023-07-12,HUAWEI,1,121.9,342.762
2023-07-12,Samsung,8,251.81,1730.3159999999998
2023-07-13,Apple,124,9532.900000000009,54832.92799999999
2023-07-13,HUAWEI,1,51.9,361.81
2023-07-13,Samsung,2,37.49,436.971
2023-07-14,Apple,172,12878.900000000003,79553.0
2023-07-14,Samsung,4,21.3,424.278
2023-07-15,Apple,139,11172.250000000013,61237.44
2023-07-15,HUAWEI,2,59.04,923.62
2023-07-15,Samsung,11,795.41,2775.46
2023-07-16,Apple,133,10575.250000000013,59202.0
2023-07-16,Samsung,15,964.783,4581.485
2023-07-17,Apple,115,9079.200000000008,50126.244
2023-07-17,Samsung,11,820.0,3950.622
2023-07-18,Apple,170,12845.550000000008,75413.0
2023-07-18,Samsung,16,628.458,3853.127
2023-07-19,Apple,109,8202.050000000003,48858.244
2023-07-19,Samsung,15,1025.14,4070.718
2023-07-20,Apple,109,8415.350000000002,48526.244
2023-07-20,Samsung,15,386.04,3576.731
2023-07-21,Apple,114,8916.70000000001,50888.0
2023-07-21,Samsung,9,495.8399999999999,2242.189
2023-07-22,Apple,110,9021.90000000001,49365.244
2023-07-22,HUAWEI,1,50.0,347.524
2023-07-22,Samsung,10,492.06,2808.802
2023-07-23,Apple,208,15199.550000000008,92120.0
2023-07-23,HUAWEI,1,97.14,628.476
2023-07-23,Samsung,24,1058.4090000000003,6424.248
2023-07-24,Apple,216,17958.0,97425.0
2023-07-24,Samsung,16,710.8299999999998,4316.29
2023-07-25,Apple,193,14087.25000000002,87060.684
2023-07-25,HUAWEI,1,21.9,342.762
2023-07-25,Samsung,18,378.13,3765.7149999999992
2023-07-26,Apple,241,18526.69999999999,109037.0
2023-07-26,HUAWEI,2,240.0,695.048
2023-07-26,Samsung,24,1402.833,7982.931999999998
2023-07-27,Apple,164,12540.450000000012,74608.44
2023-07-27,Samsung,40,2509.918,15764.770999999995
2023-07-28,Apple,67,5159.800000000002,29803.0
2023-07-28,HUAWEI,1,37.14,628.476
2023-07-28,Samsung,22,1338.68,8151.803
2023-07-29,Apple,97,6529.350000000009,43760.0
2023-07-29,HUAWEI,2,134.28,1123.62
2023-07-29,Samsung,26,1473.9500000000005,8301.851999999999
2023-07-30,Apple,190,13639.400000000016,85766.244
2023-07-30,Samsung,34,1879.8,12406.019
2023-07-31,Apple,147,9960.400000000009,66263.244
2023-07-31,Samsung,30,1570.95,10988.423
2023-08-01,Apple,148,10926.150000000014,67120.244
2023-08-01,HUAWEI,1,19.52,295.143
2023-08-01,Samsung,21,1245.2700000000002,6417.425
2023-08-02,Apple,116,8592.399999999996,53146.0
2023-08-02,Samsung,23,2421.56,8254.309000000001
2023-08-03,Apple,144,11312.900000000012,67153.0
2023-08-03,HUAWEI,1,20.0,347.524
2023-08-03,Samsung,26,1969.604,9938.840000000002
2023-08-04,Apple,87,6732.150000000004,39659.244
2023-08-04,HUAWEI,1,119.52,295.143
2023-08-04,Samsung,11,606.96,4179.794000000001
2023-08-05,Apple,97,8007.450000000008,45433.0
2023-08-05,Samsung,20,962.6600000000002,5768.594999999999
2023-08-06,Apple,141,11261.350000000008,65291.0
2023-08-06,HUAWEI,3,259.04,1337.81
2023-08-06,Samsung,26,1503.6900000000005,8062.885999999999
2023-08-07,Apple,133,8838.149999999994,60747.0
2023-08-07,HUAWEI,1,50.0,347.524
2023-08-07,Samsung,22,1077.59,8090.733
2023-08-08,Apple,132,9470.400000000014,60894.244
2023-08-08,HUAWEI,1,20.0,347.524
2023-08-08,Samsung,29,1523.23,8806.325
2023-08-09,Apple,110,7822.80000000001,51231.0
2023-08-09,HUAWEI,1,20.0,347.524
2023-08-09,Samsung,21,1200.67,7960.120999999998
2023-08-10,Apple,103,7587.150000000008,47447.0
2023-08-10,HUAWEI,1,50.0,347.524
2023-08-10,Samsung,22,1324.543,8075.2649999999985
2023-08-11,Apple,41,3045.7,17967.684
2023-08-11,Samsung,12,869.45,4466.779
2023-08-12,Apple,71,5565.250000000001,32739.44
2023-08-12,HUAWEI,1,121.9,342.762
2023-08-12,Samsung,11,455.29,3439.174
2023-08-13,Apple,61,4203.700000000001,28252.0
2023-08-13,Samsung,15,727.95,5515.551
2023-08-14,Apple,87,6654.000000000003,39834.88
2023-08-14,HUAWEI,1,37.14,561.81
2023-08-14,Samsung,16,691.78,5441.352
2023-08-15,Apple,98,7402.400000000005,44930.0
2023-08-15,HUAWEI,1,37.14,628.476
2023-08-15,Samsung,20,873.11,7762.339999999998
2023-08-16,Apple,102,7585.000000000006,46831.880000000005
2023-08-16,Samsung,18,654.7699999999999,6006.767
2023-08-17,Apple,78,6319.500000000001,36088.0
2023-08-17,Samsung,14,944.443,5287.726
2023-08-18,Apple,30,1958.5499999999988,13334.44
2023-08-18,Samsung,10,588.53,3537.081
2023-08-19,Apple,47,4222.15,21488.244
2023-08-19,Samsung,12,1174.25,3784.465
2023-08-20,Apple,53,3782.4,24237.0
2023-08-20,Samsung,13,468.058,4146.556
2023-08-21,Apple,49,4138.249999999999,22692.0
2023-08-21,Samsung,20,996.9700000000001,6260.606000000001
2023-08-22,Apple,83,5882.749999999998,37243.976
2023-08-22,Samsung,21,585.423,7074.9800000000005
2023-08-23,Apple,102,7379.299999999996,45986.416
2023-08-23,Samsung,19,453.993,4296.683999999999
2023-08-24,Apple,105,7563.4500000000035,47912.172
2023-08-24,Samsung,32,1608.55,11353.145
2023-08-25,Apple,45,3628.099999999999,19897.0
2023-08-25,Samsung,15,980.9800000000001,4837.570000000001
2023-08-26,Apple,43,3062.1,19657.0
2023-08-26,Samsung,21,1198.2000000000005,6736.211
2023-08-27,Apple,64,4174.950000000002,30143.44
2023-08-27,Samsung,14,450.0899999999999,4431.3150000000005
2023-08-28,Apple,81,6196.499999999999,37194.0
2023-08-28,Samsung,16,729.2699999999999,5230.555
2023-08-29,Apple,61,4886.050000000002,29295.44
2023-08-29,HUAWEI,3,387.04,1175.9
2023-08-29,Samsung,13,1186.1350000000002,3941.184
2023-08-30,Apple,49,3667.899999999997,21176.0
2023-08-30,Samsung,15,784.83,5331.576999999999
2023-08-31,Apple,38,2971.199999999997,18455.0
2023-08-31,Samsung,15,998.346,5701.529
2023-09-01,Apple,14,1310.05,6664.4400000000005
2023-09-01,OPPO,2,105.48,100.48
2023-09-01,Samsung,10,556.79,3035.291
2023-09-02,Apple,9,843.7000000000002,4285.0
2023-09-02,Samsung,5,196.44,1652.947
2023-09-03,Apple,20,1529.75,7685.44
2023-09-03,HUAWEI,2,539.9,695.048
2023-09-03,Samsung,10,535.12,3019.313
2023-09-04,Apple,19,1479.0499999999995,8161.0
2023-09-04,Samsung,29,1163.0270000000005,10939.0
2023-09-05,Apple,14,811.3500000000001,6245.0
2023-09-05,Samsung,14,523.83,5629.487
2023-09-06,Apple,22,1811.55,8560.0
2023-09-06,Samsung,19,662.0000000000001,5326.342000000001
2023-09-07,Apple,99,7769.149999999992,42030.0
2023-09-07,HUAWEI,2,0.0,1190.286
2023-09-07,Samsung,15,1048.88,5211.957
2023-09-08,Apple,64,4374.749999999996,28433.0
2023-09-08,Samsung,11,652.41,4337.074
2023-09-09,Apple,64,5477.549999999995,27887.0
2023-09-09,HUAWEI,2,277.14,909.334
2023-09-09,Samsung,15,681.7000000000002,4950.532
2023-09-10,Apple,42,2659.799999999999,18689.0
2023-09-10,Samsung,11,621.8,3863.599
2023-09-11,Apple,48,4317.099999999998,22649.0
2023-09-11,Samsung,14,533.1350000000001,4828.39
2023-09-12,Apple,50,3243.1999999999985,22401.0
2023-09-12,Samsung,13,529.34,5170.976
2023-09-13,Apple,45,2967.199999999998,20490.0
2023-09-13,Samsung,16,406.891,5542.16
2023-09-14,Apple,33,2239.3,14639.0
2023-09-14,HUAWEI,2,71.9,709.3340000000001
2023-09-14,Samsung,9,433.84,3876.636
2023-09-15,Apple,14,761.6500000000002,5597.0
2023-09-15,Samsung,6,253.27,1810.472
2023-09-16,Apple,19,1059.0500000000002,7543.0
2023-09-16,Samsung,2,404.4,943.812
2023-09-17,Apple,19,1172.1500000000003,7699.0
2023-09-17,Samsung,9,495.379,3420.08
2023-09-18,Apple,15,825.6000000000001,6268.0
2023-09-18,HUAWEI,1,121.9,361.81
2023-09-18,Samsung,16,386.3,5391.188
2023-09-19,Apple,20,1321.4500000000005,7771.0
2023-09-19,HUAWEI,2,207.14,909.334
2023-09-19,Samsung,14,624.5600000000002,4409.823
2023-09-20,Apple,20,1240.6500000000003,7750.44
2023-09-20,Samsung,12,260.26,3425.198
2023-09-21,Apple,53,4136.899999999995,23803.244
2023-09-21,HUAWEI,2,179.04000000000002,990.286
2023-09-21,Samsung,19,824.9030000000001,6365.678999999999
2023-09-22,Apple,954,206509.65000000183,456586.0
2023-09-22,Samsung,14,711.4499999999999,3441.6849999999995
2023-09-23,Apple,279,42372.49999999981,130409.0
2023-09-23,Samsung,9,407.8159999999999,3056.068
2023-09-24,Apple,359,59970.799999999675,166526.0
2023-09-24,Samsung,9,281.97,2616.166
2023-09-25,Apple,321,51691.24999999968,150108.0
2023-09-25,HUAWEI,3,153.8,1071.144
2023-09-25,Samsung,11,743.75,4263.893
2023-09-26,Apple,123,16868.150000000027,51460.0
2023-09-26,Samsung,17,2041.876,6470.634
2023-09-27,Apple,64,5443.199999999998,27555.44
2023-09-27,Samsung,12,614.4650000000001,4249.269
2023-09-28,Apple,27,2091.8,11332.44
2023-09-28,Samsung,11,612.26,3658.397
2023-09-29,Apple,53,4786.149999999997,19985.0
2023-09-29,Samsung,6,625.8900000000001,2479.515
2023-09-30,Apple,49,3832.0999999999985,19160.0
2023-09-30,HUAWEI,1,37.14,628.476
2023-09-30,Samsung,12,552.664,3877.564
2023-10-01,Apple,47,5101.099999999999,19685.0
2023-10-01,HUAWEI,1,19.52,295.143
2023-10-01,Samsung,10,725.29,4484.428
2023-10-02,Apple,67,4005.699999999996,27543.44
2023-10-02,Samsung,6,323.2,2183.659
2023-10-03,Apple,51,2868.9499999999985,20135.0
2023-10-03,Samsung,15,1550.41,6216.275
2023-10-04,Apple,105,9995.35,48365.0
2023-10-04,HUAWEI,1,137.14,628.476
2023-10-04,Samsung,16,616.2400000000001,5097.781000000001
2023-10-05,Apple,85,6435.450000000001,38210.0
2023-10-05,Samsung,13,521.769,4124.051
2023-10-06,Apple,46,3685.249999999997,17526.0
2023-10-06,Samsung,20,625.89,6776.814
2023-10-07,Apple,43,3053.999999999998,15844.0
2023-10-07,Samsung,3,153.58,956.331
2023-10-08,Apple,64,4090.899999999998,27097.0
2023-10-08,HUAWEI,2,119.04,990.286
2023-10-08,Samsung,14,405.98,4026.772
2023-10-09,Apple,33,2260.0,11822.0
2023-10-09,Samsung,15,1014.8499999999998,5464.546
2023-10-10,Apple,37,2125.7,14711.0
2023-10-10,Samsung,11,491.5899999999999,3895.12
2023-10-11,Apple,39,2721.6,16029.0
2023-10-11,Samsung,12,551.386,4299.467000000001
2023-10-12,Apple,253,25621.400000000016,116974.0
2023-10-12,Samsung,6,662.696,2376.2490000000003
2023-10-13,Apple,92,8581.699999999993,41044.0
2023-10-13,HUAWEI,1,67.14,628.476
2023-10-13,Samsung,16,971.39,5466.98
2023-10-14,Apple,68,6287.599999999998,28119.44
2023-10-14,Samsung,10,246.31,2856.2699999999995
2023-10-15,Apple,87,4117.049999999998,37611.0
2023-10-15,HUAWEI,1,67.14,628.476
2023-10-15,Samsung,7,279.54400000000004,2603.729
2023-10-16,Apple,60,3903.199999999998,25636.0
2023-10-16,HUAWEI,1,37.14,628.476
2023-10-16,Samsung,12,582.715,3550.6140000000005
2023-10-17,Apple,38,2574.449999999999,15625.0
2023-10-17,HUAWEI,1,121.9,361.81
2023-10-17,Samsung,13,725.546,4980.397
2023-10-18,Apple,191,18900.95000000005,88657.0
2023-10-18,HUAWEI,1,137.14,561.81
2023-10-18,Samsung,17,794.38,6641.125999999999
2023-10-19,Apple,533,46844.44999999977,259449.0
2023-10-19,HUAWEI,1,99.5,561.81
2023-10-19,Samsung,11,516.51,3449.119
2023-10-20,Apple,121,12039.100000000017,56718.0
2023-10-20,Samsung,8,465.07,2763.867
2023-10-21,Apple,50,4512.75,22565.0
2023-10-21,Samsung,6,80.94,2012.215
2023-10-22,Apple,70,4879.349999999999,30186.0
2023-10-22,Samsung,11,623.386,3970.263
2023-10-23,Apple,362,38452.29999999984,164167.0
2023-10-23,Samsung,14,524.16,4472.413
2023-10-24,Apple,194,13252.350000000028,86519.0
2023-10-24,Samsung,24,1118.2199999999998,7667.3809999999985
2023-10-25,Apple,195,11355.950000000012,88304.0
2023-10-25,Samsung,16,562.451,4991.636
2023-10-26,Apple,466,47109.74999999976,218980.0
2023-10-26,HUAWEI,1,80.0,347.524
2023-10-26,Samsung,12,1272.376,4573.578
2023-10-27,Apple,194,18800.70000000005,89895.0
2023-10-27,Samsung,8,366.0299999999999,2561.511
2023-10-28,Apple,77,5951.749999999996,34692.0
2023-10-28,Samsung,5,280.286,1588.439
2023-10-29,Apple,230,17705.300000000057,103749.0
2023-10-29,Samsung,14,1008.5699999999998,4865.731999999999
2023-10-30,Apple,247,11173.300000000014,114124.44
2023-10-30,Samsung,9,537.52,3200.386
2023-10-31,Apple,200,13341.900000000043,89749.0
2023-10-31,HUAWEI,1,0.0,199.9
2023-10-31,Samsung,8,432.93700000000007,2443.811
2023-11-01,Apple,166,9533.700000000008,75058.0
2023-11-01,Samsung,15,893.6500000000002,6522.131
2023-11-02,Apple,526,51401.19999999951,246259.0
2023-11-02,HUAWEI,1,20.0,347.524
2023-11-02,Samsung,18,1325.17,6585.248999999999
2023-11-03,Apple,173,13972.900000000043,78535.0
2023-11-03,Samsung,10,374.7000000000001,2752.504
2023-11-04,Apple,126,9345.850000000002,55673.0
2023-11-04,Samsung,8,310.72,2056.071
2023-11-05,Apple,162,12726.500000000033,72651.0
2023-11-05,Samsung,12,753.543,4051.664
2023-11-06,Apple,176,14860.650000000049,79972.0
2023-11-06,Samsung,16,1400.636,6310.084999999999
2023-11-07,Apple,168,11641.600000000024,76141.0
2023-11-07,Samsung,7,357.56,2454.032
2023-11-08,Apple,144,9400.200000000006,64124.0
2023-11-08,Samsung,8,400.01,2669.088
2023-11-09,Apple,309,29499.95000000003,147233.0
2023-11-09,Samsung,8,438.35,3434.527
2023-11-10,Apple,203,20672.05000000005,96995.0
2023-11-10,Samsung,6,318.824,1409.6129999999998
2023-11-11,Apple,115,10276.650000000014,52972.0
2023-11-11,Samsung,5,302.244,1701.522
2023-11-12,Apple,230,19087.150000000056,108503.0
2023-11-12,Samsung,10,477.21,2947.456
2023-11-13,Apple,222,17341.150000000052,104447.0
2023-11-13,Samsung,15,1030.18,5469.577
2023-11-14,Apple,212,13065.450000000035,99673.0
2023-11-14,Samsung,16,970.67,6287.368
2023-11-15,Apple,215,12741.70000000004,99010.0
2023-11-15,Samsung,14,638.24,4554.205
2023-11-16,Apple,436,40932.04999999974,216547.44
2023-11-16,Samsung,18,1172.15,6776.64
2023-11-17,Apple,154,12826.000000000044,73487.0
2023-11-17,Samsung,10,699.3000000000001,2950.0499999999997
2023-11-18,Apple,148,14541.95000000003,66655.0
2023-11-18,Samsung,5,207.05,1458.3169999999998
2023-11-19,Apple,253,18304.450000000077,116575.0
2023-11-19,HUAWEI,2,262.84,1190.286
2023-11-19,Samsung,11,738.42,4020.132
2023-11-20,Apple,348,27005.5,167494.0
2023-11-20,Samsung,11,438.7,3753.115
2023-11-21,Apple,476,36936.99999999976,226916.0
2023-11-21,HUAWEI,1,48.09,361.81
2023-11-21,Samsung,13,454.69000000000005,4150.744
2023-11-22,Apple,243,18768.250000000065,115344.88
2023-11-22,Samsung,6,312.86,1715.939
2023-11-23,Apple,156,11242.400000000029,75134.0
2023-11-23,Samsung,4,266.20000000000005,1488.7119999999998
2023-11-24,Apple,99,7844.700000000002,45222.0
2023-11-24,Samsung,7,387.05,2260.868
2023-11-25,Apple,137,10444.000000000018,62588.0
2023-11-25,Samsung,8,314.512,2956.911
2023-11-26,Apple,226,16487.05000000005,104896.0
2023-11-26,Samsung,14,1057.439,4819.870999999999
2023-11-27,Apple,241,18174.55000000006,113627.0
2023-11-27,Samsung,12,740.186,4388.969999999999
2023-11-28,Apple,332,25616.949999999935,162166.0
2023-11-28,HUAWEI,1,17.38,347.524
2023-11-28,Samsung,7,663.4100000000001,2286.71
2023-11-29,Apple,247,19229.15000000005,116037.0
2023-11-29,HUAWEI,2,132.14,642.6669999999999
2023-11-29,Samsung,9,452.7800000000001,3889.666
2023-11-30,Apple,239,18172.15000000004,114033.0
2023-11-30,HUAWEI,1,118.09,361.81
2023-11-30,Samsung,9,678.14,3066.105
2023-12-01,Apple,108,7876.500000000006,51457.0
2023-12-01,Samsung,6,443.37,2167.33
2023-12-02,Apple,92,6401.35,42614.0
2023-12-02,Samsung,9,585.4899999999999,3575.304
2023-12-03,Apple,170,12387.700000000028,79617.0
2023-12-03,HUAWEI,1,47.38,347.524
2023-12-03,Samsung,14,750.333,4523.370000000001
2023-12-04,Apple,156,10653.500000000027,73226.0
2023-12-04,Samsung,12,620.102,4095.454
2023-12-05,Apple,440,38078.19999999973,220629.0
2023-12-05,HUAWEI,1,61.42,628.476
2023-12-05,Samsung,15,895.16,5502.909
2023-12-06,Apple,585,52153.14999999942,292874.0
2023-12-06,Samsung,13,807.198,4564.696
2023-12-07,Apple,523,32927.54999999987,254766.44
2023-12-07,Samsung,14,1062.529,5481.000999999999
2023-12-08,Apple,183,16297.900000000052,88013.0
2023-12-08,Samsung,2,145.53,885.538
2023-12-09,Apple,227,20422.900000000034,107934.0
2023-12-09,Samsung,9,419.04,2639.95
2023-12-10,Apple,277,19537.700000000048,131999.0
2023-12-10,Samsung,11,749.39,4245.754
2023-12-11,Apple,301,23097.8,145407.0
2023-12-11,Samsung,7,358.37,2557.175
2023-12-12,Apple,286,24005.84999999997,136729.44
2023-12-12,Samsung,10,704.3199999999998,3144.0819999999994
2023-12-13,Apple,234,17959.950000000063,110770.0
2023-12-13,Samsung,16,667.4890000000001,6221.931
2023-12-14,Apple,288,20925.949999999997,137126.0
2023-12-14,Samsung,11,450.33,4456.755
2023-12-15,Apple,147,11511.100000000028,73047.0
2023-12-15,Samsung,4,244.84000000000003,1526.7959999999998
2023-12-16,Apple,161,13513.050000000045,77212.0
2023-12-16,Samsung,7,381.66,2576.774
2023-12-17,Apple,148,12691.300000000034,70370.0
2023-12-17,HUAWEI,1,114.76,295.143
2023-12-17,Samsung,14,1034.574,4063.272
2023-12-18,Apple,165,13076.200000000044,78554.44
2023-12-18,Samsung,11,977.75,4752.567999999999
2023-12-19,Apple,200,14734.200000000046,94294.0
2023-12-19,Samsung,5,270.6,1521.934
2023-12-20,Apple,201,14354.150000000043,95314.0
2023-12-20,HUAWEI,1,74.76,295.143
2023-12-20,Samsung,8,372.48,2565.319
2023-12-21,Apple,294,21985.55000000005,139054.0
2023-12-21,Samsung,13,835.33,4967.47
2023-12-22,Apple,140,11397.200000000028,66402.0
2023-12-22,Samsung,5,171.09,1411.465
2023-12-23,Apple,117,9757.200000000015,54944.0
2023-12-23,HUAWEI,1,14.76,295.143
2023-12-23,Samsung,6,111.019,1699.704
2023-12-24,Apple,195,14545.800000000056,90636.0
2023-12-24,Samsung,6,355.54,2620.137
